  0.20712163846687415       0.41419833180955717       0.62118514485140064       0.82803721982819534        1.0347097658279234        1.2411581600848107        1.4473379004795708        1.6532047377071108        1.8587145936532372        2.0638237217175233        2.2684885938081862        2.4726660862200336        2.6763133378626525        2.8793879592335538        3.0818478643624969        3.2836515005554827        3.4847576564158618        3.6851257101642449        3.8847154159750272        4.0834871688055001        4.2814017711677348        4.4784207125250131        4.6745059185002003        4.8696200430200740        5.0637262018524956        5.2567882757877671        5.4487706302903920        5.6396384281223142        5.8293573367882940        6.0178938491084804        6.2052149800404095        6.3912885938084543        6.5760830915888429        6.7595677439007842        6.9417123705466395        7.1224876770648056        7.3018649282284285        7.4798162874457148        7.6563144850352245        7.8313331595446618        8.0048465219399514        8.1768296978920301        8.3472583889385348        8.5161092148639863        8.6833593728188490        8.8489869789908528        9.0129707265924850        9.1752902260896221        9.3359256629036746        9.4948581355250443        9.6520693137098910        9.8075417738716197        9.9612586584864165        10.113204008213042        10.263362423165880        10.411719391264263        10.558260951975633        10.702974020450453        10.845846054281994        10.986865373028650        11.126020828491097        11.263302119268157        11.398699464999789        11.532203915648623        11.663807030113977        11.793501179966526        11.921279232796396        12.047134850168481        12.171062176026336        12.293056128666091        12.413112094484976        12.531226213804104        12.647395080209559        12.761616020089175        12.873886797779530        12.984205888707470        13.092572190528598        13.198985289785647        13.303445179198192        13.405952517773780        13.506508354377358        13.605114381257080        13.701772663995440        13.796485888428901        13.889257097063433        13.980089929383933        14.068988364790991        14.155956956317763        14.241000580126057        14.324124662656750        14.405334936706497        14.484637662057640        14.562039388136549        14.637547168175789        14.711168328443085        14.782910676003114        14.852782274489897        14.920791645544222        14.986947551087169        15.051259188520460        15.113735979449798        15.174387758739742        15.233224569623220        15.290256846712438        15.345495217421758        15.398950679039922        15.450634406385836        15.500557923052664        15.548732915206793        15.595171397120881        15.639885531018782        15.682887787018338        15.724190768918586        15.763807368674897        15.801750598022213        15.838033737607159        15.872670174333246        15.905673545280935        15.937057580655782        15.966836242623071        15.995023573743877        16.021633830853101        16.046681338858189        16.070180619792072        16.092146251850934        16.112592993751594        16.131535648883034        16.148989185097268        16.164968603845526        16.179489055537172        16.192565713527966        16.204213885175722        16.214448890553943        16.223286169332891        16.230741164086982        16.236829423127418        16.241566488277769        16.244967993780975        16.247049558415465        16.247826880599813        16.247315634721083        16.245531562562107        16.242490373711796        16.238207833434821        16.232699667041118        16.225981644314199        16.218069487716186        16.208978953489428        16.198725743576123        16.187325583505867        16.174794137907615        16.161147085296726        16.146400037059593        16.130568609247590        16.113668344919944        16.095714783047253        16.076723384100077        16.056709596166296        16.035688783671777        16.013676290812338        15.990687373297344        15.966737259193287        15.941841083583773        15.916013946920746        15.889270852494962        15.861626762386695        15.833096537646409        15.803694991934762        15.773436834311971        15.742336720655558        15.710409198962076        15.677668758626263        15.644129778160840        15.609806572419322        15.574713342642601        15.538864221702942        15.502273226390296        15.464954300754581        15.426921270542044        15.388187884713538        15.348767771946868        15.308674480399930        15.267921436199657        15.226521981520392        15.184489334978631        15.141836628095657        15.098576867520435        15.054722969940306        15.010287726060298        14.965283834023653        14.919723865075532        14.873620295554025        14.826985474168429        14.779831652620748        14.732170954430440        14.684015404241746        14.635376898131433        14.586267231655883        14.536698071579863        14.486680982714507        14.436227401007232        14.385348659222108        14.334055961330598        14.282360407084060        14.230272967650142        14.177804509121490        14.124965769345520        14.071767380414427        14.018219846635084        13.964333566044386        13.910118809469024        13.855585741107202        13.800744398630028        13.745604712869554        13.690176488916565        13.634469424951401        13.578493094293764        13.522256963414394        13.465770374892969        13.409042564646501        13.352082645753550        13.294899624932683        13.237502387194773        13.179899711603925        13.122100256719342        13.064112575668798        13.005945102345210        12.947606165823046        12.889103977272484        12.830446643748646        12.771642155790687        12.712698400609320        12.653623150339335        12.594424074653693        12.535108729637187        12.475684569849918        12.416158937796354        12.356539075462130        12.296832114346469        12.237045086498879        12.177184915088366        12.117258424958798        12.057272333711380        11.997233261800279        11.937147724102269        11.877022139573455        11.816862823281559        11.756675995644400        11.696467774902416        11.636244185955652        11.576011153256086        11.515774509261105        11.455539987724404        11.395313231782930        11.335099787626230        11.274905112234094        11.214734567405099        11.154593427159774        11.094486872111126        11.034419996548053        10.974397803129801        10.914425209664874        10.854507044113053        10.794648051071984        10.734852887072295        10.675126126784567        10.615472258592307        10.555895690532417        10.496400746131057        10.436991670089123        10.377672624367928        10.318447693631359        10.259320881568023        10.200296116100700        10.141377245932413        10.082568045534380        10.023872211903402        9.9652933693380508        9.9068350663975728        9.8485007804738949        9.7902939149417740        9.7322178035373188        9.6742757076872010        9.6164708207023057        9.5588062652779726        9.5012850975095446        9.4439103045546808        9.3866848084793961        9.3296114640725829        9.2726930625308164        9.2159323294162707        9.1593319281873153        9.1028944582929867        9.0466224585548680        8.9905184053909011        8.9345847160558733        8.8788237469860878        8.8232377969057598        8.7678291052857613        8.7125998553202955        8.6575521724948636        8.6026881274390430        8.5480097345961745        8.4935189549584997        8.4392176948326938        8.3851078084621964        8.3311910968833640        8.2774693104398018        8.2239441477240192        8.1706172579878604        8.1174902401656777        8.0645646451851540        8.0118419750658347        7.9593236851360434        7.9070111832025498        7.8549058316764642        7.8030089468103885        7.7513218007376663        7.6998456207719732        7.6485815913645752        7.5975308534620307        7.5466945063847266        7.4960736072400485        7.4456691727245827        7.3954821785896891        7.3455135613711713        7.2957642179032041        7.2462350069785604        7.1969267489086013        7.1478402271163848        7.0989761877397557        7.0503353411606247        7.0019183616478404        6.9537258888258977        6.9057585273550224        6.8580168483408377        6.8105013890500103        6.7632126542640831        6.7161511160270395        6.6693172149458899        6.6227113599684175        6.5763339296327530        6.5301852718732389        6.4842657052203734        6.4385755186333880        6.3931149726530192        6.3478842992584923        6.3028837029748095        6.2581133607529909        6.2135734230335489        6.1692640136478900        6.1251852308405015        6.0813371471895463        6.0377198105891834        5.9943332441883195        5.9511774473348327        5.9082523955309432        5.8655580413404111        5.8230943143598326        5.7808611220904149        5.7388583499233459        5.6970858619777784        5.6555435010993511        5.6142310896659451        5.5731484295977518        5.5322953031321553        5.4916714728447031        5.4512766823942016        5.4111106565534239        5.3711731019256881        5.3314637069848807        5.2919821427641036        5.2527280629041719        5.2137011043157715        5.1749008872354318        5.1363270158622392        5.0979790784206847        5.0598566477726381        5.0219592814864704        4.9842865224258599        4.9468378988239161        4.9096129248492906        4.8726111006856954        4.8358319130758094        4.7992748354052104        4.7629393282256087        4.7268248393423447        4.6909308043175342        4.6552566465608027        4.6198017778133931        4.5845655982414506        4.5495474969016518        4.5147468518368141        4.4801630305237516        4.4457953899708178        4.4116432771485456        4.3777060290890200        4.3439829732996813        4.3104734278640109        4.2771767018397835        4.2440920953602834        4.2112189000173554        4.1785563989634973        4.1461038672800337        4.1138605720793748        4.0818257728593883        4.0499987216055633        4.0183786631319265        3.9869648351827212        3.9557564687605007        3.9247527882276043        3.8939530116210666        3.8633563507541937        3.8329620115189029        3.8027691939866872        3.7727770926993140        3.7429848967688240        3.7133917901569515        3.6839969517740832        3.6547995557479380        3.6257987715210942        3.5969937641095333        3.5683836941985740        3.5399677183914577        3.5117449893040242        3.4837146558032845        3.4558758631007711        3.4282277529816492        3.4007694638966353        3.3735001311819035        3.3464188871494782        3.3195248612982784        3.2928171804028188        3.2662949687160108        3.2399573480558659        3.2138034380002858        3.1878323559719575        3.1620432174251798        3.1364351359291023        3.1110072233468351        3.0857585899168263        3.0606883444246664        3.0357955942824852        3.0110794456939756        2.9865390037314241        2.9621733724942785        2.9379816551840405        2.9139629542563368        2.8901163714938338        2.8664410081519094        2.8429359650296133        2.8196003426093172        2.7964332411255581        2.7734337606988069        2.7506010014023667        2.7279340633904194        2.7054320469629767        2.6830940526883529        2.6609191814661610        2.6389065346445353        2.6170552140810130        2.5953643222548224        2.5738329623256622        2.5524602382410730        2.5312452547933209        2.5101871177219528        2.4892849337686793        2.4685378107755249        2.4479448577375869        2.4275051848968037        2.4072179037929242        2.3870821273528415        2.3670969699397850        2.3472615474384817        2.3275749773024361        2.3080363786352209        2.2886448722358552        2.2693995806762741        2.2502996283448589        2.2313441415202524        2.2125322484130550        2.1938630792361353        2.1753357662444888        2.1569494438021715        2.1387032484203830        2.1205963188210846        2.1026277959734143        2.0847968231540674        2.0671025459820007        2.0495441124758589        2.0321206730869186        2.0148313807535660        1.9976753909326659        1.9806518616511541        1.9637599535357904        1.9469988298620196        1.9303676565821590        1.9138656023716569        1.8974918386556776        1.8812455396528420        1.8651258824003683        1.8491320467952448        1.8332632156179631        1.8175185745713420        1.8018973123028441        1.7863986204410331        1.7710216936165186        1.7557657294963218        1.7406299288033515        1.7256134953486384        1.7107156360495959        1.6959355609600555        1.6812724832873842        1.6667256194204898        1.6522941889456344        1.6379774146726556        1.6237745226494138        1.6096847421863250        1.5957073058695292        1.5818414495837194        1.5680864125241496        1.5544414372176771        1.5409057695337864        1.5274786587039100        1.5141593573313989        1.5009471214093011        1.4878412103291756        1.4748408868974732        1.4619454173432789        1.4491540713332289        1.4364661219782695        1.4238808458471546        1.4113975229723050        1.3990154368619125        1.3867338745048579        1.3745521263815437        1.3624694864679363        1.3504852522451203        1.3385987247024760        1.3268092083460512        1.3151160112008835        1.3035184448182038        1.2920158242769810        1.2806074681900326        1.2692926987047424        1.2580708415081470        1.2469412258269008        1.2359031844312740        1.2249560536344635        1.2140991732956317        1.2033318868184337        1.1926535411531740        1.1820634867946336        1.1715610777833634        1.1611456717028130        1.1508166296797797        1.1405733163809177        1.1304151000123730        1.1203413523156929        1.1103514485666044        1.1004447675704161        1.0906206916600609        1.0808786066908298        1.0712179020377979        1.0616379705899932        1.0521382087470774        1.0427180164131031        1.0333767969924621        1.0241139573831410        1.0149289079721233        1.0058210626280670       0.99678983869616522       0.98783465699039252       0.97895494178773301       0.97015012082003871       0.96141962526767610       0.95276288975101442       0.94417935232352457       0.93566845446287950       0.92722964106356298       0.91886236042757163       0.91056606425657982       0.90234020764227330       0.89418424905807914       0.88609765034912924       0.87807987672358867       0.87013039674230641       0.86224868230969964       0.85443420866312436       0.84668645436338863       0.83900490128382221       0.83138903460040336       0.82383834278057566       0.81635231757304916       0.80893045399633545       0.80157225032820401       0.79427720809400570       0.78704483205584286       0.77987463020060022       0.77276611372886794       0.76571879704276080       0.75873219773453371       0.75180583657422417       0.74493923749801527       0.73813192759568413       0.73138343709872689       0.72469329936760929       0.71806105087970651       0.71148623121637122       0.70496838305061615       0.69850705213409814       0.69210178728460880       0.68575214037283150       0.67945766630975446       0.67321792303322903       0.66703247149523015       0.66090087564832256       0.65482270243272034       0.64879752176266992       0.64282490651336477       0.63690443250723860       0.63103567850072451       0.62521822617048306       0.61945166010001973       0.61373556776584715       0.60806953952399034       0.60245316859606823       0.59688605105572867       0.59136778581463645       0.58589797460881532       0.58047622198460613       0.57510213528494403       0.56977532463522629       0.56449540292954770       0.55926198581653319       0.55407469168550705       0.54893314165228524       0.54383695954530409       0.53878577189137888       0.53377920790181033       0.52881689945812216       0.52389848109810522       0.51902359000158338       0.51419186597639588       0.50940295144418490       0.50465649142635860       0.49995213352985562       0.49528952793312575       0.49066832737188709       0.48608818712510549       0.48154876500077215       0.47704972132187023       0.47259071891218363       0.46817142308226301       0.46379150161526889       0.45945062475295606       0.45514846518152091       0.45088469801762127       0.44665900079427145       0.44247105344687604       0.43832053829914797       0.43420714004920119       0.43013054575549725       0.42609044482298120       0.42208652898904936       0.41811849230975745       0.41418603114584457       0.41028884414894995       0.40642663224772690       0.40259909863409121       0.39880594874939729       0.39504689027074685       0.39132163309722828       0.38762988933626047       0.38397137328992986       0.38034580144138963       0.37675289244123777       0.37319236709400860       0.36966394834462496       0.36616736126494731       0.36270233304029498       0.35926859295608343       0.35586587238440592       0.35249390477076820       0.34915242562073440       0.34584117248673274       0.34255988495480721       0.33930830463148448       0.33608617513061473       0.33289324206032483       0.32972925300994926       0.32659395753706116       0.32348710715450069       0.32040845531749362       0.31735775741075961       0.31433477073573368       0.31133925449775690       0.30837096979340139       0.30542967959774570       0.30251514875179764       0.29962714394987333       0.29676543372709779       0.29392978844690304       0.29111998028861408       0.28833578323504166       0.28557697306018165       0.28284332731689410       0.28013462532470929       0.27745064815761700       0.27479117863195007       0.27215600129430412       0.26954490240950818       0.26695766994864872       0.26439409357715388       0.26185396464290667       0.25933707616445023       0.25684322281919325       0.25437220093172830       0.25192380846214529       0.24949784499444852       0.24709411172498325       0.24471241145095662       0.24235254855898283       0.24001432901369510       0.23769756034640338       0.23540205164382769       0.23312761353684838       0.23087405818935142       0.22864119928709814       0.22642885202667126       0.22423683310445780       0.22206496070569684       0.21991305449357407       0.21778093559839531       0.21566842660677002       0.21357535155090054       0.21150153589789100       0.20944680653912329       0.20741099177968914       0.20539392132787446       0.20339542628470045       0.20141533913351803       0.19945349372965726       0.19750972529014149       0.19558387038343358       0.19367576691926769       0.19178525413850872       0.18991217260308044       0.18805636418594784       0.18621767206114956       0.18439594069388690       0.18259101583067805       0.18080274448954192       0.17903097495026618       0.17727555674470685       0.17553634064715168       0.17381317866474111       0.17210592402793726       0.17041443118104352       0.16873855577279456       0.16707815464697467       0.16543308583311853       0.16380320853724042       0.16218838313263431       0.16058847115071798       0.15900333527193219       0.15743283931669719       0.15587684823641582       0.15433522810453415       0.15280784610765255       0.15129457053668896       0.14979527077809640       0.14830981730512732       0.14683808166916101       0.14537993649107123       0.14393525545265126       0.14250391328808876       0.14108578577549744       0.13968074972848593       0.13828868298779548       0.13690946441297569       0.13554297387411340       0.13418909224361900       0.13284770138804883       0.13151868415999460       0.13020192439000719       0.12889730687858358       0.12760471738819246       0.12632404263535335       0.12505517028276736       0.12379798893149270       0.12255238811316903       0.12131825828229383       0.12009549080853826       0.11888397796912502       0.11768361294124328       0.11649428979450739       0.11531590348348207       0.11414834984022774       0.11299152556691731       0.11184532822848449       0.11070965624532721       0.10958440888604568       0.10846948626023938       0.10736478931134376       0.10627021980950918       0.10518568034453288       0.10411107431882935       0.10304630594044653       0.10199128021613102       0.10094590294442914        9.9910080708843052E-002   9.8883720871019168E-002   9.7866731563990103E-002   9.6859021685449923E-002   9.5860500891083597E-002   9.4871079587929744E-002   9.3890668927789148E-002   9.2919180800679554E-002   9.1956527828323850E-002   9.1002623357688009E-002   9.0057381454558855E-002   8.9120716897158919E-002   8.8192545169806374E-002   8.7272782456615364E-002   8.6361345635235690E-002   8.5458152270631638E-002   8.4563120608904987E-002   8.3676169571152842E-002   8.2797218747368104E-002   8.1926188390377797E-002   8.1062999409820577E-002   8.0207573366163618E-002   7.9359832464757696E-002   7.8519699549929559E-002   7.7687098099113325E-002   7.6861952217017915E-002   7.6044186629835656E-002   7.5233726679482985E-002   7.4430498317880442E-002   7.3634428101271326E-002   7.2845443184573505E-002   7.2063471315767541E-002   7.1288440830325567E-002   7.0520280645667024E-002   6.9758920255657622E-002   6.9004289725137960E-002   6.8256319684493014E-002   6.7514941324247818E-002   6.6780086389703855E-002   6.6051687175608373E-002   6.5329676520856403E-002   6.4613987803224748E-002   6.3904554934143001E-002   6.3201312353493369E-002   6.2504195024446360E-002   6.1813138428327405E-002   6.1128078559516373E-002   6.0448951920377053E-002   5.9775695516221541E-002   5.9108246850303373E-002   5.8446543918842381E-002   5.7790525206080821E-002   5.7140129679368962E-002   5.6495296784282785E-002   5.5855966439770421E-002   5.5222079033328486E-002   5.4593575416208122E-002   5.3970396898649915E-002   5.3352485245149704E-002   5.2739782669749199E-002   5.2132231831359364E-002   5.1529775829109649E-002   5.0932358197724840E-002   5.0339922902930261E-002   4.9752414336885938E-002   4.9169777313644157E-002   4.8591957064637488E-002   4.8018899234192503E-002   4.7450549875068228E-002   4.6886855444022831E-002   4.6327762797404783E-002   4.5773219186770277E-002   4.5223172254524956E-002   4.4677570029591579E-002   4.4136360923102816E-002   4.3599493724118400E-002   4.3066917595364830E-002   4.2538582069001671E-002   4.2014437042410230E-002   4.1494432774004955E-002   4.0978519879070356E-002   4.0466649325618449E-002   3.9958772430269650E-002   3.9454840854157500E-002   3.8954806598854592E-002   3.8458622002318234E-002   3.7966239734862302E-002   3.7477612795146671E-002   3.6992694506188681E-002   3.6511438511398119E-002   3.6033798770627602E-002   3.5559729556249135E-002   3.5089185449246683E-002   3.4622121335329950E-002   3.4158492401068441E-002   3.3698254130042612E-002   3.3241362299017245E-002   3.2787772974130547E-002   3.2337442507104401E-002   3.1890327531471488E-002   3.1446384958819719E-002   3.1005571975057211E-002   3.0567846036691743E-002   3.0133164867129004E-002   2.9701486452987754E-002   2.9272769040430625E-002   2.8846971131513563E-002   2.8424051480549658E-002   2.8003969090489893E-002   2.7586683209318764E-002   2.7172153326466490E-002   2.6760339169234790E-002   2.6351200699239595E-002   2.5944698108866727E-002   2.5540791817743068E-002   2.5139442469221084E-002   2.4740610926878379E-002   2.4344258271029578E-002   2.3950345795252830E-002   2.3558835002928012E-002   2.3169687603789332E-002   2.2782865510489213E-002   2.2398330835176044E-002   2.2016045886081963E-002   2.1635973164124415E-002   2.1258075359518160E-002   2.0882315348398538E-002   2.0508656189457197E-002   2.0137061120586650E-002   1.9767493555536527E-002   1.9399917080580302E-002   1.9034295451190682E-002   1.8670592588726758E-002   1.8308772577128388E-002   1.7948799659621994E-002   1.7590638235433387E-002   1.7234252856510882E-002   1.6879608224255556E-002   1.6526669186260674E-002   1.6175400733058259E-002   1.5825767994874076E-002   1.5477736238389134E-002   1.5131270863508935E-002   1.4786337400139720E-002   1.4442901504970415E-002   1.4100928958261906E-002   1.3760385660641555E-002   1.3421237629904124E-002   1.3083450997817579E-002   1.2746992006934932E-002   1.2411827007410389E-002   1.2077922453820516E-002   1.1745244901989822E-002   1.1413761005820653E-002   1.1083437514126389E-002   1.0754241267469036E-002   1.0426139194999764E-002   1.0099098311302521E-002   9.7730857132404970E-003   9.4480685768052429E-003   9.1240141539679232E-003   8.8008897695326591E-003   8.4786628179912994E-003   8.1573007603799874E-003   7.8367711211366573E-003   7.5170414849594072E-003   7.1980794936656644E-003   6.8798528430512396E-003   6.5623292797499068E-003   6.2454765980923168E-003   5.9292626369646176E-003   5.6136552766661435E-003   5.2986224357659860E-003   4.9841320679582385E-003   4.6701521589154896E-003   4.3566507231403385E-003   4.0435958008146564E-003   3.7309554546463854E-003   3.4186977667133027E-003   3.1067908353037852E-003   2.7952027717540349E-003   2.4839016972816944E-003   2.1728557398153063E-003   1.8620330308194938E-003   1.5514017021155389E-003   1.2409298826969682E-003   9.3058569553995012E-004   6.2033725440813973E-004   3.1015266065166652E-004
