     0.00000019     0.00462771
     0.00001886     0.46274366
     0.00003753     0.91174258
     0.00005621     1.35176055
     0.00007488     1.78293184
     0.00009356     2.20538893
     0.00011223     2.61926255
     0.00013090     3.02468169
     0.00014958     3.42177362
     0.00016825     3.81066391
     0.00018693     4.19147646
     0.00020560     4.56433352
     0.00022427     4.92935570
     0.00024295     5.28666200
     0.00026162     5.63636984
     0.00028030     5.97859504
     0.00029897     6.31345189
     0.00031764     6.64105314
     0.00033632     6.96151003
     0.00035499     7.27493230
     0.00037367     7.58142820
     0.00039234     7.88110454
     0.00041101     8.17406670
     0.00042969     8.46041861
     0.00044836     8.74026281
     0.00046704     9.01370046
     0.00048571     9.28083135
     0.00050438     9.54175391
     0.00052306     9.79656523
     0.00054173    10.04536110
     0.00056041    10.28823601
     0.00057908    10.52528314
     0.00059775    10.75659443
     0.00061643    10.98226055
     0.00063510    11.20237094
     0.00065377    11.41701381
     0.00067245    11.62627619
     0.00069112    11.83024389
     0.00070980    12.02900156
     0.00072847    12.22263268
     0.00074714    12.41121960
     0.00076582    12.59484353
     0.00078449    12.77358456
     0.00080317    12.94752168
     0.00082184    13.11673280
     0.00084051    13.28129473
     0.00085919    13.44128326
     0.00087786    13.59677309
     0.00089654    13.74783792
     0.00091521    13.89455040
     0.00093388    14.03698220
     0.00095256    14.17520397
     0.00097123    14.30928539
     0.00098991    14.43929517
     0.00100858    14.56530107
     0.00102725    14.68736989
     0.00104593    14.80556750
     0.00106460    14.91995886
     0.00108328    15.03060801
     0.00110195    15.13757809
     0.00112062    15.24093136
     0.00113930    15.34072921
     0.00115797    15.43703216
     0.00117665    15.52989988
     0.00119532    15.61939119
     0.00121399    15.70556409
     0.00123267    15.78847576
     0.00125134    15.86818257
     0.00127002    15.94474008
     0.00128869    16.01820308
     0.00130736    16.08862556
     0.00132604    16.15606076
     0.00134471    16.22056115
     0.00136339    16.28217847
     0.00138206    16.34096369
     0.00140073    16.39696709
     0.00141941    16.45023819
     0.00143808    16.50082582
     0.00145675    16.54877812
     0.00147543    16.59414252
     0.00149410    16.63696576
     0.00151278    16.67729394
     0.00153145    16.71517245
     0.00155012    16.75064606
     0.00156880    16.78375888
     0.00158747    16.81455436
     0.00160615    16.84307536
     0.00162482    16.86936408
     0.00164349    16.89346212
     0.00166217    16.91541047
     0.00168084    16.93524954
     0.00169952    16.95301911
     0.00171819    16.96875841
     0.00173686    16.98250608
     0.00175554    16.99430020
     0.00177421    17.00417828
     0.00179289    17.01217728
     0.00181156    17.01833363
     0.00183023    17.02268319
     0.00184891    17.02526132
     0.00186758    17.02610282
     0.00188626    17.02524202
     0.00190493    17.02271270
     0.00192360    17.01854814
     0.00194228    17.01278115
     0.00196095    17.00544402
     0.00197963    16.99656857
     0.00199830    16.98618614
     0.00201697    16.97432759
     0.00203565    16.96102334
     0.00205432    16.94630331
     0.00207300    16.93019701
     0.00209167    16.91273348
     0.00211034    16.89394132
     0.00212902    16.87384870
     0.00214769    16.85248337
     0.00216636    16.82987263
     0.00218504    16.80604338
     0.00220371    16.78102212
     0.00222239    16.75483492
     0.00224106    16.72750747
     0.00225973    16.69906504
     0.00227841    16.66953254
     0.00229708    16.63893446
     0.00231576    16.60729494
     0.00233443    16.57463773
     0.00235310    16.54098622
     0.00237178    16.50636343
     0.00239045    16.47079201
     0.00240913    16.43429428
     0.00242780    16.39689219
     0.00244647    16.35860734
     0.00246515    16.31946101
     0.00248382    16.27947414
     0.00250250    16.23866732
     0.00252117    16.19706083
     0.00253984    16.15467462
     0.00255852    16.11152833
     0.00257719    16.06764129
     0.00259587    16.02303250
     0.00261454    15.97772068
     0.00263321    15.93172422
     0.00265189    15.88506124
     0.00267056    15.83774956
     0.00268924    15.78980671
     0.00270791    15.74124993
     0.00272658    15.69209619
     0.00274526    15.64236216
     0.00276393    15.59206427
     0.00278261    15.54121867
     0.00280128    15.48984122
     0.00281995    15.43794755
     0.00283863    15.38555302
     0.00285730    15.33267273
     0.00287597    15.27932154
     0.00289465    15.22551405
     0.00291332    15.17126462
     0.00293200    15.11658738
     0.00295067    15.06149621
     0.00296934    15.00600477
     0.00298802    14.95012646
     0.00300669    14.89387449
     0.00302537    14.83726182
     0.00304404    14.78030120
     0.00306271    14.72300515
     0.00308139    14.66538600
     0.00310006    14.60745585
     0.00311874    14.54922658
     0.00313741    14.49070989
     0.00315608    14.43191726
     0.00317476    14.37285997
     0.00319343    14.31354912
     0.00321211    14.25399559
     0.00323078    14.19421009
     0.00324945    14.13420313
     0.00326813    14.07398504
     0.00328680    14.01356595
     0.00330548    13.95295583
     0.00332415    13.89216447
     0.00334282    13.83120146
     0.00336150    13.77007625
     0.00338017    13.70879810
     0.00339885    13.64737610
     0.00341752    13.58581918
     0.00343619    13.52413611
     0.00345487    13.46233550
     0.00347354    13.40042578
     0.00349222    13.33841525
     0.00351089    13.27631205
     0.00352956    13.21412415
     0.00354824    13.15185940
     0.00356691    13.08952547
     0.00358559    13.02712991
     0.00360426    12.96468012
     0.00362293    12.90218335
     0.00364161    12.83964673
     0.00366028    12.77707722
     0.00367895    12.71448169
     0.00369763    12.65186683
     0.00371630    12.58923923
     0.00373498    12.52660535
     0.00375365    12.46397151
     0.00377232    12.40134391
     0.00379100    12.33872862
     0.00380967    12.27613161
     0.00382835    12.21355870
     0.00384702    12.15101562
     0.00386569    12.08850797
     0.00388437    12.02604123
     0.00390304    11.96362077
     0.00392172    11.90125187
     0.00394039    11.83893967
     0.00395906    11.77668923
     0.00397774    11.71450548
     0.00399641    11.65239325
     0.00401509    11.59035728
     0.00403376    11.52840221
     0.00405243    11.46653256
     0.00407111    11.40475277
     0.00408978    11.34306718
     0.00410846    11.28148002
     0.00412713    11.21999545
     0.00414580    11.15861752
     0.00416448    11.09735020
     0.00418315    11.03619735
     0.00420183    10.97516278
     0.00422050    10.91425018
     0.00423917    10.85346316
     0.00425785    10.79280526
     0.00427652    10.73227993
     0.00429520    10.67189053
     0.00431387    10.61164035
     0.00433254    10.55153260
     0.00435122    10.49157041
     0.00436989    10.43175683
     0.00438856    10.37209484
     0.00440724    10.31258735
     0.00442591    10.25323719
     0.00444459    10.19404713
     0.00446326    10.13501984
     0.00448193    10.07615795
     0.00450061    10.01746402
     0.00451928     9.95894052
     0.00453796     9.90058989
     0.00455663     9.84241446
     0.00457530     9.78441654
     0.00459398     9.72659835
     0.00461265     9.66896205
     0.00463133     9.61150975
     0.00465000     9.55424350
     0.00466867     9.49716528
     0.00468735     9.44027701
     0.00470602     9.38358057
     0.00472470     9.32707778
     0.00474337     9.27077039
     0.00476204     9.21466010
     0.00478072     9.15874858
     0.00479939     9.10303742
     0.00481807     9.04752816
     0.00483674     8.99222231
     0.00485541     8.93712132
     0.00487409     8.88222657
     0.00489276     8.82753943
     0.00491144     8.77306120
     0.00493011     8.71879313
     0.00494878     8.66473644
     0.00496746     8.61089229
     0.00498613     8.55726180
     0.00500481     8.50384606
     0.00502348     8.45064609
     0.00504215     8.39766290
     0.00506083     8.34489743
     0.00507950     8.29235060
     0.00509817     8.24002328
     0.00511685     8.18791631
     0.00513552     8.13603049
     0.00515420     8.08436656
     0.00517287     8.03292525
     0.00519154     7.98170725
     0.00521022     7.93071320
     0.00522889     7.87994372
     0.00524757     7.82939939
     0.00526624     7.77908076
     0.00528491     7.72898833
     0.00530359     7.67912258
     0.00532226     7.62948398
     0.00534094     7.58007292
     0.00535961     7.53088981
     0.00537828     7.48193499
     0.00539696     7.43320879
     0.00541563     7.38471150
     0.00543431     7.33644341
     0.00545298     7.28840474
