      0.2214     -2.4091     -7.0073     22.2026
      0.2216     -2.4071     -6.9986     22.1441
      0.2218     -2.4050     -6.9898     22.0858
      0.2219     -2.4030     -6.9811     22.0277
      0.2221     -2.4009     -6.9724     21.9696
      0.2223     -2.3989     -6.9637     21.9117
      0.2225     -2.3968     -6.9550     21.8540
      0.2227     -2.3948     -6.9464     21.7963
      0.2229     -2.3928     -6.9377     21.7388
      0.2231     -2.3907     -6.9291     21.6814
      0.2233     -2.3887     -6.9204     21.6242
      0.2235     -2.3866     -6.9118     21.5670
      0.2237     -2.3846     -6.9032     21.5100
      0.2238     -2.3826     -6.8946     21.4532
      0.2240     -2.3806     -6.8860     21.3964
      0.2242     -2.3785     -6.8774     21.3398
      0.2244     -2.3765     -6.8689     21.2833
      0.2246     -2.3745     -6.8603     21.2269
      0.2248     -2.3725     -6.8518     21.1707
      0.2250     -2.3704     -6.8432     21.1146
      0.2252     -2.3684     -6.8347     21.0586
      0.2254     -2.3664     -6.8262     21.0027
      0.2256     -2.3644     -6.8177     20.9470
      0.2258     -2.3624     -6.8092     20.8914
      0.2260     -2.3604     -6.8008     20.8359
      0.2261     -2.3584     -6.7923     20.7805
      0.2263     -2.3563     -6.7839     20.7253
      0.2265     -2.3543     -6.7754     20.6701
      0.2267     -2.3523     -6.7670     20.6151
      0.2269     -2.3503     -6.7586     20.5603
      0.2271     -2.3483     -6.7502     20.5055
      0.2273     -2.3463     -6.7418     20.4509
      0.2275     -2.3443     -6.7334     20.3964
      0.2277     -2.3423     -6.7251     20.3420
      0.2279     -2.3403     -6.7167     20.2877
      0.2281     -2.3383     -6.7084     20.2336
      0.2283     -2.3364     -6.7000     20.1796
      0.2285     -2.3344     -6.6917     20.1257
      0.2287     -2.3324     -6.6834     20.0719
      0.2289     -2.3304     -6.6751     20.0183
      0.2291     -2.3284     -6.6668     19.9647
      0.2293     -2.3264     -6.6586     19.9113
      0.2294     -2.3244     -6.6503     19.8580
      0.2296     -2.3225     -6.6421     19.8048
      0.2298     -2.3205     -6.6338     19.7518
      0.2300     -2.3185     -6.6256     19.6988
      0.2302     -2.3165     -6.6174     19.6460
      0.2304     -2.3146     -6.6092     19.5933
      0.2306     -2.3126     -6.6010     19.5408
      0.2308     -2.3106     -6.5928     19.4883
      0.2310     -2.3087     -6.5846     19.4359
      0.2312     -2.3067     -6.5765     19.3837
      0.2314     -2.3047     -6.5683     19.3316
      0.2316     -2.3028     -6.5602     19.2796
      0.2318     -2.3008     -6.5521     19.2277
      0.2320     -2.2988     -6.5439     19.1760
      0.2322     -2.2969     -6.5358     19.1243
      0.2324     -2.2949     -6.5278     19.0728
      0.2326     -2.2930     -6.5197     19.0214
      0.2328     -2.2910     -6.5116     18.9701
      0.2330     -2.2891     -6.5036     18.9189
      0.2332     -2.2871     -6.4955     18.8679
      0.2334     -2.2852     -6.4875     18.8169
      0.2336     -2.2832     -6.4794     18.7661
      0.2338     -2.2813     -6.4714     18.7154
      0.2340     -2.2793     -6.4634     18.6648
      0.2342     -2.2774     -6.4554     18.6143
      0.2344     -2.2755     -6.4475     18.5639
      0.2346     -2.2735     -6.4395     18.5136
      0.2348     -2.2716     -6.4315     18.4635
      0.2350     -2.2696     -6.4236     18.4134
      0.2352     -2.2677     -6.4157     18.3635
      0.2354     -2.2658     -6.4077     18.3137
      0.2356     -2.2639     -6.3998     18.2640
      0.2358     -2.2619     -6.3919     18.2144
      0.2360     -2.2600     -6.3840     18.1650
      0.2362     -2.2581     -6.3761     18.1156
      0.2364     -2.2562     -6.3683     18.0663
      0.2366     -2.2542     -6.3604     18.0172
      0.2368     -2.2523     -6.3526     17.9682
      0.2370     -2.2504     -6.3447     17.9192
      0.2372     -2.2485     -6.3369     17.8704
      0.2374     -2.2466     -6.3291     17.8217
